LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,risk_group
16800,69284,101776.0487,21,0,0,190.6933138,1,20,35.89402586,1,0,0,1,0,0,0,0,low risk
16500,73760.8172,42894,1,0,0,331.4268695,0,8,26.89580446,0,1,0,0,1,0,0,0,low risk
18600,84874,115759,9,0,0,146.0698108,3,18,39.83431993,1,0,0,0,0,1,0,0,low risk
15600,47537,66581,7,0,1,116.6148587,3,48,30.37280108,1,0,0,0,1,0,0,0,low risk
19300,73668,89061,0,2,1,113.4535612,2,25,33.49881538,1,0,0,0,1,0,0,0,low risk
36500,18101,42320,7,0,0,49.74620282,0,7,36.50100933,1,0,1,0,0,0,0,0,low risk
11400,55965,78051,6,0,0,96.29202022,2,14,27.17323223,1,0,0,1,0,0,0,0,low risk
10000,73760.8172,79500,19,0,0,285.1,2,7,33.77991535,1,0,0,0,0,1,0,0,medium risk
13500,109258,126101,2,0,0,130.77657,1,25,33.53988748,1,0,0,0,0,0,0,0,low risk
18900,154563,198790,7,0,0,179.7662752,1,15,29.47261446,1,0,0,0,1,0,0,0,low risk
10000,73760.8172,23400,28,0,0,206.9666667,1,5,33.77991535,0,1,0,0,0,0,0,0,medium risk
47100,48062,107824,9,0,0,203.6866984,2,35,41.5263174,0,1,0,0,0,0,0,1,low risk
10500,74814,98132,8,0,0,164.3308981,0,34,32.3751491,0,1,0,0,0,1,0,0,low risk
12300,64265,90956,10,0,1,233.1561248,0,32,32.90882386,1,0,0,0,1,0,0,0,low risk
26800,133594,173255,8,0,0,215.968328,1,19,36.94699749,1,0,0,0,1,0,0,0,low risk
40300,369874,467112,2,0,0,328.1988938,4,15,40.79992141,0,1,0,0,0,1,0,0,low risk
20600,67086,108006,6,0.254569688,1,116.3286575,2,18,36.96632523,1,0,0,1,0,0,0,0,low risk
8300,35343,51986,10,0,0,242.818967,1,31,37.96660602,1,0,0,0,1,0,0,0,low risk
20000,127826,277500,3,0,0,193.8,0,15,33.77991535,0,1,1,0,0,0,0,0,low risk
11500,43945,63337,2,0,1,193.7424854,0,21,27.62349396,1,0,1,0,0,0,0,0,low risk
10900,57494,66704,6,0.254569688,0.449442379,115.3127491,1.186055046,24,39.51098574,1,0,1,0,0,0,0,0,low risk
18300,109192,139384,6,0,0,122.8655758,0,14,29.3975931,1,0,0,0,0,1,0,0,low risk
5900,73760.8172,33100,8.922268136,0,0,238.6,1,2,33.77991535,0,1,0,0,1,0,0,0,high risk
21400,96016,135783,14,0,0,169.0161379,2,25,35.61202481,1,0,1,0,0,0,0,0,low risk
18400,63569,95729,23,0,0,237.2759487,0,23,38.41536702,0,1,0,0,0,1,0,0,low risk
14200,73760.8172,31671,13,0.254569688,0.449442379,82.99126514,2,8,33.21510402,1,0,0,0,1,0,0,0,low risk
8500,78346,82226,22,0,0,320.3495426,1,47,30.19939952,0,1,0,0,1,0,0,0,low risk
16000,20648,167020,5,0,0,315.4665656,0,26,25.91297601,0,1,0,0,0,0,0,1,low risk
15300,42100,65000,7,0,0,95.33333333,3,15,33.77991535,1,0,0,0,1,0,0,0,medium risk
41300,42000,98000,12,0,0,222.2,0,23,33.77991535,1,0,0,0,0,1,0,0,low risk
87000,48980,89764,14,0,0,209.0431166,0,16,36.08803707,1,0,0,0,1,0,0,0,low risk
17800,38770,64357,17,0,0,282.9357846,0,21,27.97949547,1,0,0,0,1,0,0,0,low risk
5500,70481,82446,8,0,1,116.5919769,0,24,37.61268272,0,1,0,0,1,0,0,0,low risk
10400,64336,77564,4,2,3,188.7800761,2,30,39.69998047,1,0,0,1,0,0,0,0,low risk
15400,180017,206148,2,0,2,196.0336579,1,49,36.41734258,1,0,1,0,0,0,0,0,medium risk
12000,73760.8172,101776.0487,19,0,8,195.8333333,0,13,33.77991535,0,1,0,0,1,0,0,0,high risk
18900,100416,161147,1,0,0,216.0970496,1,18,38.46049988,1,0,1,0,0,0,0,0,low risk
8000,47154,65458,2,0,0,99.99378983,3,12,38.8737113,1,0,0,1,0,0,0,0,low risk
46300,120636,178823,11,0,0,188.0436192,0,3,40.91514127,1,0,0,0,0,0,0,1,low risk
22600,73760.8172,45744,8.922268136,0.254569688,0.449442379,84.23176112,1.186055046,12,28.45387692,1,0,0,0,1,0,0,0,low risk
9400,81596,116738,28,0,0,338.6290354,1,38,34.16951368,0,1,0,1,0,0,0,0,low risk
14200,44412,72946,19,0,0,196.1321341,0,15,23.77320187,1,0,0,0,0,1,0,0,low risk
15900,38514,50309,6,1,0,101.8261423,1,16,38.87780839,1,0,0,0,1,0,0,0,low risk
40400,83786,131000,34,0.254569688,13,210.6,3,36,33.77991535,1,0,0,1,0,0,0,0,high risk
28100,112564,162129,7,0,0,115.564462,2,26,33.09168147,1,0,0,0,0,1,0,0,low risk
15500,48100,67000,15,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,33.77991535,1,0,0,0,1,0,0,0,high risk
18000,68000,98898,10,0,0,206.9666667,2,13,33.77991535,1,0,0,1,0,0,0,0,low risk
6100,73760.8172,47400,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,33.77991535,0,0,0,0,0,0,0,0,low risk
11400,59813,72873,13,0,0,234.3302405,4,31,39.35147085,1,0,0,0,0,1,0,0,low risk
9300,78000,97700,12,0,2,88.5,4,29,33.77991535,1,0,1,0,0,0,0,0,high risk
11900,73760.8172,39433,8.922268136,0.254569688,1,81.39482961,0,9,35.50366426,0,1,0,0,1,0,0,0,low risk
12000,88210,114224,8,0,0,203.468979,1,36,41.57297152,1,0,0,0,0,1,0,0,low risk
26000,81764,118388,9,0,0,130.1924181,0,18,28.15413466,1,0,0,0,0,1,0,0,low risk
22900,90702,115355,24,0.254569688,0,308.85054,1,42,38.79333433,1,0,1,0,0,0,0,0,low risk
12500,55228,66569,3,0,0,198.8151672,1,17,27.99687276,1,0,1,0,0,0,0,0,low risk
8500,20959,62956,20,0,0,315.7073914,1,13,41.07759066,0,1,0,1,0,0,0,0,low risk
5500,21359,30000,7,3,2,130.8,3,14,33.77991535,1,0,0,0,1,0,0,0,high risk
19700,19349,133226,9,0,0,342.3163573,1,9,40.14790835,1,0,0,0,1,0,0,0,low risk
26400,128413,207302,9,0,0,228.0151317,3,26,17.87219518,1,0,0,0,0,1,0,0,low risk
16400,119879,128546,16,0,0,182.9973812,0,17,40.85088684,1,0,0,0,0,0,0,0,low risk
17100,117337,131575,16,0,0,177.6294323,0,17,39.17643246,1,0,0,0,0,0,0,0,low risk
24400,73760.8172,28900,24,0,0,81.16666667,2,15,33.77991535,0,1,0,0,1,0,0,0,medium risk
11600,33379,51821,31,0,0,247.1205918,0,19,23.66108403,0,0,0,0,1,0,0,0,low risk
15000,83000,114000,18,0,0,207.2333333,0,27,33.77991535,1,0,0,0,0,1,0,0,low risk
22000,143355,183799,6,0.254569688,0.449442379,174.8462897,3,43,42.22116463,1,0,0,0,0,1,0,0,low risk
23800,55753,87971,1,0,0,56.6670994,0,13,64.77572776,0,1,0,0,1,0,0,0,high risk
9700,47000,82000,8.922268136,1,2,96.63333333,1.186055046,8,33.77991535,0,1,0,0,1,0,0,0,high risk
11000,50178,64427,5,0,0,67.63628905,1,11,28.68992836,1,0,0,0,1,0,0,0,low risk
22000,71858,99000,18,0,0,201.8666667,1,13,33.77991535,1,0,0,0,1,0,0,0,low risk
16100,61712,82649,12,0,0,94.6451236,0,9,27.5488312,1,0,0,0,1,0,0,0,low risk
13800,85805,135789,15,0,0,303.6882297,0,18,27.86907921,1,0,0,0,0,1,0,0,low risk
12000,44000,59500,3.7,0,0,172.5,0,14,33.77991535,1,0,0,0,1,0,0,0,medium risk
11400,28043,87684,20,1,1,229.1779592,0,10,25.48999451,0,1,0,0,0,1,0,0,low risk
6000,16878,25850,1,0,1,218.6,5,34,33.77991535,0,0,1,0,0,0,0,0,high risk
27000,144901,178093,7,0,0,331.1139721,0,34,40.5665519,1,0,0,0,0,1,0,0,low risk
16100,26276,168105,7,0,0,336.1984645,0,26,25.99181995,0,1,0,0,0,0,0,1,low risk
5000,22320,34900,10,0,0,65.7,1,5,33.77991535,0,1,0,0,1,0,0,0,high risk
13000,61509,77065,6,0,0,172.8544902,2,17,35.39086131,1,0,0,0,1,0,0,0,low risk
10500,53537,66674,4,0,0,83.5030948,2,11,37.09841345,1,0,0,1,0,0,0,0,low risk
5800,27791,46833,3,0,0,83.28906275,1,13,30.18780539,1,0,1,0,0,0,0,0,medium risk
6800,71666,99913,0,0,1,196.4649989,0,31,35.76160473,0,1,0,0,1,0,0,0,low risk
11300,61810,79817,6,0,0,98.2241442,1,14,25.52507894,1,0,0,1,0,0,0,0,low risk
17000,52700,78000,2,0,0,62.9,0,10,33.77991535,1,0,0,0,1,0,0,0,medium risk
21700,70252,186320,11,0,0,356.886499,1,16,30.18400134,0,0,0,0,1,0,0,0,low risk
18200,93702,158647,4,0,1,96.17779327,0,16,34.70993598,0,1,0,0,0,1,0,0,low risk
15300,65298,94301,1,0,0,150.4998679,4,19,31.35764214,1,0,0,1,0,0,0,0,low risk
19200,54483,81690,16,0,0,198.7025164,0,21,37.74942653,1,0,0,0,1,0,0,0,low risk
24300,93520,137241,8.922268136,0,0,199.7635632,0,20,27.47155969,1,0,0,0,0,1,0,0,low risk
47500,73760.8172,76836,11,0,0,290.6493233,0,13,34.1468927,0,1,0,1,0,0,0,0,low risk
27300,106221,137727,3,0,0,300.5745109,3,45,32.5603594,1,0,0,0,0,0,0,1,low risk
16200,96049,129091,5,0.254569688,0.449442379,251.1608938,3,42,36.69216791,1,0,1,0,0,0,0,0,low risk
17000,152900,191146,7.5,0,0,179.7662752,2,16,33.77991535,1,0,0,0,1,0,0,0,low risk
15100,45579,54065,8.922268136,0,0,79.75739031,0,15,41.44733187,1,0,0,0,1,0,0,0,low risk
8300,41481,50448,20,0,1,230.8488635,1,18,35.88829101,0,1,1,0,0,0,0,0,low risk
18700,99003,162566,8.922268136,1,0.449442379,252.2637988,1.186055046,23,39.20903917,0,0,0,0,1,0,0,0,low risk
10500,47483,53877,9,0,0,117.0523947,0,26,21.44628171,1,0,0,0,0,0,0,0,low risk
47800,47354,119244,8.922268136,0,1,128.0510907,0,21,33.77991535,1,0,0,0,1,0,0,0,high risk
8800,56963,70607,4,0,0,99.76441458,3,19,40.34526073,0,1,0,0,1,0,0,0,low risk
14100,79345,135554,15,0,0,301.5639913,0,19,29.17813328,1,0,0,0,0,1,0,0,low risk
10100,45493,54605,21,0,1,234.5917784,0,18,36.59466404,0,1,1,0,0,0,0,0,low risk
26900,69446,104590,11,0,0,287.2759924,1,32,41.49906043,1,0,0,0,0,1,0,0,low risk
17300,44031,79187,0,0.254569688,1,299.7052373,1,10,35.98666991,1,0,0,0,1,0,0,0,low risk
26500,73760.8172,64211,26,0,0,127.4120114,0,10,22.28949083,1,0,0,0,1,0,0,0,low risk
21400,95147,132304,7,1,5,206.1276648,1,18,36.23566539,1,0,0,1,0,0,0,0,high risk
19000,7524,28639,8.922268136,0,0,60.32825275,1,18,42.35846148,1,0,0,0,1,0,0,0,low risk
6400,47251,58157,0,0,0.449442379,104.7924684,1.186055046,13,36.41688697,0,1,0,0,1,0,0,0,low risk
24300,70912,98353,9,1,0,126.2435974,3,26,36.37253142,1,0,0,0,0,1,0,0,low risk
15300,33113,57991,4,0,0,122.5788363,1,16,40.56988842,1,0,0,0,1,0,0,0,low risk
18800,67666,167619,14,0,0,135.9518082,1,11,47.59052865,0,1,0,0,0,1,0,0,high risk
6600,73760.8172,46516,0,0,0,179.7662752,0,0,14.84599073,0,1,0,0,0,0,0,0,low risk
12800,54151,83828,13,0,0,132.1602699,0,16,23.47742628,1,0,0,0,1,0,0,0,low risk
24400,93411,140031,6,0,0,177.5112494,0,32,31.02733592,0,1,0,0,0,1,0,0,low risk
21400,77794,105330,8.922268136,0,0,187.3708537,1,24,38.18834501,1,0,0,0,1,0,0,0,low risk
27600,54328,94216,24,1,2,188.3937419,1,19,26.83331217,1,0,0,0,1,0,0,0,low risk
4500,90000,105800,6,2,3,80.1,3,10,33.77991535,0,1,0,0,1,0,0,0,high risk
4200,56544,59218,19,0,0,211.0025991,1,20,19.02770443,0,1,0,1,0,0,0,0,low risk
8900,63342,78275,19,0,0,162.1964843,1,11,32.61266276,1,0,0,0,0,0,0,0,low risk
17000,70085,81598,7,0,0,117.1953992,1,20,21.98183572,1,0,0,1,0,0,0,0,low risk
10700,50210,64838,9,0,0,95.03916828,2,34,40.39623344,0,1,0,0,1,0,0,0,low risk
25000,175225,211000,13,1,2,148.1333333,4,53,33.77991535,1,0,0,0,0,1,0,0,high risk
7000,58843,75300,1.5,0,0,103.6666667,0,7,33.77991535,0,1,0,0,1,0,0,0,high risk
14000,42767,60950,7,0,1,117.6666667,3,49,33.77991535,1,0,0,0,1,0,0,0,high risk
13700,84761,95382,8.922268136,0,0,171.9458387,1,25,41.96010591,0,1,0,1,0,0,0,0,low risk
20900,30517,58756,8.922268136,0,0,222.0379946,0,12,40.42166884,1,0,0,0,1,0,0,0,low risk
4900,65873,90408,2,0,0,141.858999,0,23,37.76961861,0,0,1,0,0,0,0,0,low risk
16400,89858,105796,29,0.254569688,1,340.7116751,2,49,36.00391594,1,0,0,1,0,0,0,0,low risk
25500,143881,178914,7,0,0,323.0225718,0,35,37.57582198,1,0,0,0,0,1,0,0,low risk
20200,73760.8172,72469,8,0,0,120.303257,2,5,20.50577116,0,1,0,1,0,0,0,0,low risk
14900,36120,57095,4,0,0,239.0236755,1,35,38.17162353,1,0,0,0,0,1,0,0,low risk
23900,85097,100730,9,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,29.50851727,0,1,0,0,0,0,0,0,low risk
11800,116742,137385,15,0.254569688,1,170.5400351,1,33,30.78500359,1,0,0,0,0,1,0,0,low risk
12100,105104,144712,13,0,0,129.5188081,5,22,37.41377466,0,1,0,0,0,1,0,0,low risk
9700,77394,86917,16,0,1,81.46140046,0,9,27.70585654,1,0,0,1,0,0,0,0,low risk
21000,96000,125000,0.3,1,0.449442379,116.9,1,19,33.77991535,1,0,0,0,0,0,1,0,medium risk
32400,103000,149500,12,1,0,88.23333333,2,38,33.77991535,1,0,1,0,0,0,0,0,medium risk
12500,83276,129116,7,0,0,138.687955,0,22,39.58996183,1,0,0,1,0,0,0,0,low risk
11100,73760.8172,101776.0487,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,26.23245922,0,0,0,0,0,0,0,0,low risk
21300,94642,125062,24,0,0,278.691315,2,17,32.98853181,1,0,0,1,0,0,0,0,low risk
13000,88614,116994,13,0,2,188.8241991,0,28,32.61950164,0,1,0,0,0,1,0,0,low risk
19900,64620,91504,6,0.254569688,0.449442379,178.574866,1.186055046,16,37.72580119,1,0,0,1,0,0,0,0,low risk
10000,73760.8172,101776.0487,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,33.77991535,0,1,0,0,1,0,0,0,high risk
27900,137006,207997,5,0,0,194.0931469,1,28,36.90607516,0,1,0,0,0,1,0,0,low risk
13400,67941,84973,6,1,3,179.9770702,3,30,37.42893752,1,0,0,1,0,0,0,0,low risk
5000,73760.8172,34846,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,33.35465263,0,1,0,0,0,0,0,0,low risk
6400,76577,83200,5,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,22.05503421,1,0,0,0,0,0,0,0,low risk
16000,88093,106943,7,0,0,207.2028505,1,36,42.5730795,1,0,0,0,0,1,0,0,low risk
22300,69002,105292,8,0.254569688,0,96.34213992,2,17,35.75510673,1,0,0,1,0,0,0,0,low risk
24300,21660,48475,26,0,0,102.7828355,0,10,23.24795828,1,0,0,0,1,0,0,0,low risk
4500,66517,87000,10,0,4,125.8,0,34,33.77991535,1,0,0,0,0,1,0,0,medium risk
7700,14589,33100,3,0,7,122.0666667,0,22,33.77991535,1,0,0,0,1,0,0,0,high risk
16300,66038,98585,1,0,0,162.0654119,3,19,32.75346067,1,0,0,1,0,0,0,0,low risk
9500,21900,35250,16,0,0,59.86666667,1,10,33.77991535,0,1,1,0,0,0,0,0,medium risk
6600,73760.8172,48800,0,0,0,179.7662752,0,0,12.21943615,0,1,0,0,0,0,0,0,low risk
13700,59012,81465,12,0,0,167.4333333,0,31,33.77991535,1,0,1,0,0,0,0,0,medium risk
14100,86996,108452,19,0,0,134.9932518,4,24,29.77894608,0,1,0,0,1,0,0,0,low risk
26100,103949,208432,23,0,0,202.592647,0,18,23.29023448,1,0,0,0,1,0,0,0,low risk
28700,67951,106093,11,0,0,263.7439223,0,32,40.21223483,1,0,0,0,0,1,0,0,low risk
11700,62400,78000,20,0,0,216.0666667,2,24,33.77991535,1,0,0,1,0,0,0,0,low risk
17000,54218,75000,5,1,0,177.5,6,35,33.77991535,1,0,1,0,0,0,0,0,medium risk
22400,72866,95734,5,0,0,75.95573527,7,23,37.50722389,1,0,1,0,0,0,0,0,low risk
22100,33435,52340,4,1,0.449442379,134.0000742,1.186055046,10,24.02393073,0,1,0,0,0,0,0,1,low risk
17500,76100,98500,5,10,1,59.83333333,5,16,33.77991535,1,0,0,0,1,0,0,0,high risk
5500,73760.8172,13770,5,0,1,167.3666667,1,8,33.77991535,0,1,1,0,0,0,0,0,high risk
12000,58730,80000,10,0.254569688,4,123.1,3,25,33.77991535,1,0,0,1,0,0,0,0,high risk
20800,155315,192038,11,0.254569688,0.449442379,114.4821976,0,23,29.89157194,1,0,0,0,0,1,0,0,low risk
6800,31000,42000,3.5,1,0,106.2666667,2,26,33.77991535,1,0,1,0,0,0,0,0,medium risk
16000,101000,130000,7.5,0,0,102.5,0,14,33.77991535,1,0,0,0,0,1,0,0,medium risk
59200,119000,198000,9,0,0,309.1333333,2,27,33.77991535,1,0,0,0,0,1,0,0,low risk
10600,22000,35200,13,0,0,90.33333333,5,14,33.77991535,1,0,1,0,0,0,0,0,medium risk
49500,247500,101776.0487,0,0,4,160.3333333,2,25,33.77991535,0,0,0,0,1,0,0,0,high risk
13700,64486,84759,4,2,3,182.1802565,3,29,37.07341346,1,0,0,1,0,0,0,0,low risk
18400,41730,59750,6,1,0,109.9614065,1,10,27.91184544,1,0,0,0,0,0,0,0,low risk
24100,57555,90732,8,0,0,236.9619925,1,19,37.93487786,1,0,0,0,1,0,0,0,low risk
53200,182033,258678,5,0,0,227.7177292,2,32,39.93135284,1,0,0,0,0,1,0,0,low risk
8900,147801,157335,4,0,0,85.57486576,4,21,34.75656038,0,1,0,0,1,0,0,0,medium risk
17600,67285,90816,1,1,2,104.5928669,2,25,35.59225354,1,0,0,0,1,0,0,0,low risk
16600,45877,68563,2,1,0,119.5007647,0,18,33.07304835,0,1,0,1,0,0,0,0,low risk
11100,68784,85464,2,0,0,117.9983043,0,14,36.04425176,0,0,0,0,0,1,0,0,medium risk
6500,183860,208910,4,6,0,86.45222694,6,29,69.8005248,1,0,0,0,0,1,0,0,high risk
15800,69928,101776.0487,23,0,3,82.44398559,1,14,32.32726246,0,0,0,0,1,0,0,0,medium risk
13900,62968,84947,13,0,0,239.7732321,3,37,42.23618914,1,0,0,1,0,0,0,0,low risk
8000,49685,81020,2,0,3,129.3624659,0,15,47.00097522,0,1,0,0,1,0,0,0,medium risk
8300,59761,75081,17,0,0,147.9416425,1,11,31.95922724,1,0,0,0,0,0,0,0,low risk
10000,64320,102375,10,0,0,148.1666667,1,13,33.77991535,1,0,0,1,0,0,0,0,medium risk
20000,73760.8172,73800,4,0,0,404.7666667,0,24,33.77991535,1,0,0,0,0,0,1,0,low risk
17700,17480,41055,1,0,0,196.1319389,0,15,37.92365952,0,0,0,1,0,0,0,0,low risk
10000,66000,89145,9,0,0,215.0333333,3,29,33.77991535,1,0,0,1,0,0,0,0,low risk
9600,73760.8172,68324,8.922268136,0,0,356.4501783,0,6,36.55426832,0,1,0,0,1,0,0,0,low risk
11000,50716,61492,3,0,1,90.23032976,0,20,38.25586202,1,0,0,0,1,0,0,0,low risk
7500,73760.8172,101776.0487,20,0.254569688,0.449442379,157.3284228,0,20,33.77991535,0,1,0,0,1,0,0,0,high risk
13800,67762,80748,8,0,0,135.9486225,0,35,27.19410701,1,0,0,0,0,0,1,0,low risk
15900,16744,52234,3,0,0,288.4159495,0,16,17.45222743,1,0,0,0,0,1,0,0,low risk
13400,87175,115530,13,0,1,180.9451064,1,27,33.90005642,0,1,0,0,0,1,0,0,low risk
25800,82058,116330,11,0,1,128.4471699,0,18,27.98945739,1,0,0,0,0,1,0,0,low risk
26800,213165,282068,5,0.254569688,4,476.728281,1.186055046,55,31.18166119,0,1,0,0,0,1,0,0,low risk
22800,76733,105624,1,0.254569688,0.449442379,225.3275079,5,23,40.69195368,1,0,1,0,0,0,0,0,low risk
40300,33299,73380,4,0,0,184.5375891,1,18,24.37448111,1,0,0,0,0,1,0,0,low risk
17200,52011,65800,7,0,1,120.3239792,2,48,30.55651187,1,0,0,0,1,0,0,0,low risk
26900,47882,78854,11,0,0,132.3473921,0,19,41.13070668,1,0,0,0,1,0,0,0,low risk
12300,90006,121122,9,0,0,133.4975408,1,21,36.91048167,1,0,0,1,0,0,0,0,low risk
16900,31143,75125,8.922268136,1,0,237.1790454,0,49,42.13228057,0,1,0,0,1,0,0,0,low risk
25000,177000,226000,0.4,0,0,305.1331253,1,33,33.77991535,1,0,0,0,0,1,0,0,low risk
15900,52012,105877,0,0,2,50.53156169,1,10,40.39225654,0,1,0,0,1,0,0,0,low risk
5100,62702,79784,2,0,0,108.0725908,0,15,43.29013982,0,1,0,0,1,0,0,0,low risk
20100,54257,68830,10,0,0,201.0564204,0,41,37.18018131,1,0,0,0,0,1,0,0,low risk
12300,112373,136202,16,0.254569688,1,179.8829733,0,32,30.48826811,1,0,0,0,0,1,0,0,low risk
6700,55113,56486,4,0,0,84.41703046,0,17,23.64285383,0,1,0,0,1,0,0,0,low risk
15300,127172,156578,8.922268136,0,0,213.2860218,0,19,36.29035353,1,0,1,0,0,0,0,0,low risk
10700,48322,64383,0,1,0,185.2567347,2,12,28.03080155,1,0,0,0,1,0,0,0,low risk
80300,20370,109127,27,0,1,142.1743004,0,13,33.46876324,0,1,0,0,0,0,0,0,low risk
29800,225481,290762,13,0,1,239.3216306,1,26,24.77798542,1,0,0,0,0,1,0,0,low risk
13100,73760.8172,101776.0487,0.75,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,33.77991535,0,1,0,0,0,1,0,0,high risk
24500,67336,96060,8,0,1,142.3442498,3,25,35.97985624,1,0,0,0,0,1,0,0,low risk
22400,73760.8172,139654,10,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,35.23626524,1,0,0,1,0,0,0,0,medium risk
28400,72870,95647,11,0,0,139.0452547,0,20,37.82067846,1,0,0,1,0,0,0,0,low risk
16000,90900,152300,5,0,0,102.5,0,17,33.77991535,0,1,0,0,0,1,0,0,low risk
32800,13781,43371,28,0,0,203.8393048,0,14,40.65777994,1,0,0,0,1,0,0,0,low risk
15000,40772,62025,8.922268136,0,1,120.6,2,19,33.77991535,0,1,0,0,1,0,0,0,high risk
30000,17696,53100,20,4,5,147.8666667,0,28,33.77991535,1,0,1,0,0,0,0,0,high risk
16800,115870,130809,15,0,0,177.6322825,0,17,39.56720816,1,0,0,0,0,0,0,0,low risk
11200,19496,73140,20,0,1,399.2426919,1,12,23.37450457,1,0,0,0,0,1,0,0,low risk
11400,73760.8172,29374,20,0,0,207.9302558,1,15,38.95512474,0,1,0,1,0,0,0,0,low risk
15600,58728,92443,6,0,0,128.0295993,0,13,28.48485856,0,1,0,0,0,1,0,0,low risk
20500,53438,118731,14,0,0,258.5210694,0,20,26.14692719,1,0,0,0,0,1,0,0,low risk
65200,71151,143960,10,0,0,128.7805143,0,12,43.19116341,0,1,0,1,0,0,0,0,low risk
9000,12340,36133,8.922268136,0.254569688,0.449442379,179.7662752,1.186055046,21.2960962,31.70381472,0,0,0,0,0,0,0,0,low risk
15300,62094,96938,9,0,0,179.7662752,0,15,25.40714251,0,0,0,0,0,1,0,0,low risk
21200,55203,90639,17,0,0,196.9337486,1,21,32.91387412,1,0,0,0,1,0,0,0,low risk
20400,153958,195834,9,0,0,179.7662752,1,15,31.13462438,1,0,0,0,1,0,0,0,low risk
6700,73760.8172,20631,4,0,0,174.7218341,1,8,62.24645112,0,1,1,0,0,0,0,0,high risk
48800,47476,105332,9,0,0,194.1389185,3,36,40.65343467,0,1,0,0,0,0,0,1,low risk
50400,53992,63772,12,0,1,98.82239648,2,25,40.42570434,1,0,0,1,0,0,0,0,low risk
17300,51107,64135,4,0,0,115.002195,0,17,32.25108612,0,1,0,1,0,0,0,0,low risk
4200,50216,58541,19,0,0,209.8713022,0,19,20.20803267,0,1,0,1,0,0,0,0,low risk
2500,7229,44516,8.922268136,0,0,208,0,12,33.77991535,0,1,0,0,0,0,0,1,medium risk
23900,70694,95718,11,0,0,138.1673596,0,13,38.56120628,0,1,0,1,0,0,0,0,low risk
30800,125787,175196,13,0,0,157.8776807,2,29,41.35097453,1,0,1,0,0,0,0,0,low risk
17500,46636,72908,7,0,0,110.2309072,3,15,41.51229209,1,0,0,0,1,0,0,0,low risk
10600,56814,66692,10,0,0,107.3740552,1,18,32.62568704,1,0,1,0,0,0,0,0,low risk
8300,44783,63424,2,0,0.449442379,97.90083621,1.186055046,12,36.5878698,0,1,0,0,1,0,0,0,low risk
15900,101337,101776.0487,4,0,0,235.6274023,0,23,20.72337565,0,1,0,0,1,0,0,0,low risk
7500,49100,85650,18,0,0,178.3346667,0,29,33.77991535,0,1,0,0,1,0,0,0,medium risk
12500,50097,73846,1,0,0,267.8654583,0,20,29.15960949,1,0,0,0,1,0,0,0,low risk
9600,53277,60843,0,0,0,180.2840616,0,21,37.95078758,1,0,0,1,0,0,0,0,low risk
25000,42632,71000,24,0.254569688,1,284.9333333,1,30,33.77991535,1,0,0,0,1,0,0,0,low risk
12000,73000,94900,9,3,0,189.7,1,30,33.77991535,1,0,0,0,0,1,0,0,medium risk
11900,85486,109386,11,0,1,175.5425655,0,28,33.67090818,0,1,0,0,0,1,0,0,low risk
20000,66820,100000,5,0,0,217.2666667,1,13,33.77991535,0,1,0,0,1,0,0,0,low risk
35100,33844,55100,8.922268136,0,0,179.7662752,6,0,34.70302378,1,0,0,0,1,0,0,0,low risk
11100,56999,67427,8,0,0,139.513915,0,16,35.8924361,0,1,0,0,1,0,0,0,low risk
10100,47426,68820,16,0,4,220.7609123,0,36,24.01951269,1,0,0,0,1,0,0,0,low risk
21900,10421,24808,8.922268136,0,0,61.28669845,2,19,40.01662162,1,0,0,0,1,0,0,0,low risk
25600,105480,126389,25,0,2,307.4029037,2,35,36.76382417,1,0,1,0,0,0,0,0,medium risk
15000,45000,68250,7,0,1,55.96666667,0,4,33.77991535,1,0,0,0,1,0,0,0,high risk
50300,73760.8172,88313,8.922268136,0,0,344.4097766,0,7,22.16959631,0,1,0,0,1,0,0,0,low risk
9400,85448,94101,2,0,0,104.1133632,2,32,39.54184797,1,0,0,0,1,0,0,0,low risk
9800,55330,78154,2,0,1,122.7055369,0,23,28.89610186,0,1,1,0,0,0,0,0,low risk
9700,73760.8172,54385,10,0,0,314.7328327,1,13,34.17040354,0,1,0,0,1,0,0,0,low risk
38100,67559,113024,16,0,0,190.6766714,0,22,40.23960964,1,0,1,0,0,0,0,0,low risk
11700,73760.8172,67940,3,3,4,204.0255932,1,38,33.77991535,0,1,1,0,0,0,0,0,high risk
15000,20000,47394,13,0,0,66.13333333,0,11,33.77991535,0,1,0,0,1,0,0,0,medium risk
